"" "x" "y"
"173" 0.763052208835341 5.57170725277108
"174" 0.779116465863454 6.58747552866542
"175" 0.795180722891566 9.03221191537625
"176" 0.811244979919679 8.4189720975126
"177" 0.827309236947791 7.13892639505125
"178" 0.843373493975903 9.86228421097923
"179" 0.859437751004016 12.0872872860015
"180" 0.875502008032128 9.23428258830549
"181" 0.891566265060241 8.74916111584034
"182" 0.907630522088353 7.98038701941751
"183" 0.923694779116466 11.34969406651
"184" 0.939759036144578 5.97478800048578
"185" 0.955823293172691 6.17424610364606
"186" 0.971887550200803 10.1983416622728
"187" 0.987951807228916 15.0107499058175
"188" 1.00401606425703 10.0411028775052
"189" 1.02008032128514 7.37665258855965
"190" 1.03614457831325 9.00766012020891
"191" 1.05220883534137 10.2712850955535
"192" 1.06827309236948 13.2840769655709
"193" 1.08433734939759 9.09596849508727
"194" 1.1004016064257 7.92806733746403
"195" 1.11646586345381 13.5650625994304
"196" 1.13253012048193 12.7815346621708
"197" 1.14859437751004 12.9693236044518
"198" 1.16465863453815 11.7687071664595
"199" 1.18072289156626 10.9457656177528
"200" 1.19678714859438 11.1053444447436
"201" 1.21285140562249 13.9025661243664
"202" 1.2289156626506 15.5796443814136
"203" 1.24497991967871 14.6746995294042
"204" 1.26104417670683 10.019209888081
"205" 1.27710843373494 10.2506912379469
"206" 1.29317269076305 14.6357270204561
"207" 1.30923694779116 15.278097656538
"208" 1.32530120481928 13.1029878201068
"209" 1.34136546184739 11.9828275817009
"210" 1.3574297188755 9.94501713424966
"211" 1.37349397590361 12.9282895643941
"212" 1.38955823293173 14.2973693441609
"213" 1.40562248995984 14.8723827738594
"214" 1.42168674698795 14.5519139860298
"215" 1.43775100401606 10.4750250035133
"216" 1.45381526104418 12.8026608263995
"217" 1.46987951807229 17.4000006015125
"218" 1.4859437751004 17.9473283665511
"219" 1.50200803212851 15.9069862304939
"220" 1.51807228915663 14.0527712022688
"221" 1.53413654618474 18.7280852983793
"222" 1.55020080321285 20.7785413847651
"223" 1.56626506024096 14.3190428956091
"224" 1.58232931726908 11.8496566398626
"225" 1.59839357429719 15.7304162100688
"226" 1.6144578313253 13.4843976378099
"227" 1.63052208835341 13.6359070924912
"228" 1.64658634538153 14.6269007833621
"229" 1.66265060240964 16.375973029738
"230" 1.67871485943775 15.7008180405941
"231" 1.69477911646586 17.5716893223378
"232" 1.71084337349398 18.5641821647403
"233" 1.72690763052209 19.296720741969
"234" 1.7429718875502 18.0188667459751
"235" 1.75903614457831 18.3702459234804
"236" 1.77510040160643 19.4782021171451
"237" 1.79116465863454 13.0548427627306
"238" 1.80722891566265 16.8611834147322
"239" 1.82329317269076 18.91711174273
"240" 1.83935742971888 20.8987484272928
"241" 1.85542168674699 20.8450819672933
"242" 1.8714859437751 23.4930020050368
"243" 1.88755020080321 20.3958500473381
"244" 1.90361445783132 19.0349707909048
"245" 1.91967871485944 19.3679613684116
"246" 1.93574297188755 17.8448453897295
"247" 1.95180722891566 21.9782540692972
"248" 1.96787148594377 20.3837692856575
"249" 1.98393574297189 19.0652871230045
"250" 2 19.7739883461406
